lane,bet_id,mint,symbol,rule_set,proposal_id,gate,series,decided_at,features_end_time,entry_at,exit_at,exit_reason,size_sol,pnl_sol,flow_json,progress_pct
paper,01a09c22-06ab-7f57-8760-d9819e59d170,E5TWsracZJwo2JdXmpTox7qHT6P7A5YVDYHf6Pdbpump,goontrade,flow_v2/2,01a09c21-c7ff-78fc-8412-84f91803025d,fluxo_e_holders/2,meme_features_15s_v1,2026-09-13 18:57:33.677357+00,2026-09-13 18:57:17.246871+00,2026-09-13 18:57:36+00,2026-09-13 18:58:31+00,line_broken,0.05,-0.0127322456,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 7, ""sells_1m"": 13, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""20.3508640613"", ""net_sol_flow_1m"": ""7.440293303"", ""progress_rising"": true, ""unique_buyers_1m"": 27, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",36.9506
paper,01a09c62-06f6-7da0-8cbf-6651d2b1bc90,5zLcCBHuv9KaBmmFWBoQPSJv96bcV41L5DY5Ps6upump,GALON,flow_v2/2,01a09c61-8915-712c-879b-16f45d284e25,fluxo_e_holders/2,meme_features_15s_v1,2026-09-13 20:07:09.787878+00,2026-09-13 20:07:00.846899+00,2026-09-13 20:07:21+00,2026-09-13 20:08:38.506616+00,line_broken,0.05,-0.0107949942,"{""buys_1m"": 27, ""feature"": ""flow"", ""snipers"": 6, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""20.1496244049"", ""net_sol_flow_1m"": ""7.8453960069"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",35.8101
paper,01a09c73-2988-76f3-bde0-be1bcc90ae93,DGzn1so4parVDjFrZcMERqnyrgQVpoSFvouNhvjcpump,Chinese,flow_v2/2,01a09c72-a2d7-7410-ba46-cd55416aeaa3,fluxo_e_holders/2,meme_features_15s_v1,2026-09-13 20:25:52.596622+00,2026-09-13 20:25:46.589325+00,2026-09-13 20:26:06+00,2026-09-13 20:26:37+00,line_broken,0.05,-0.0102184165,"{""buys_1m"": 10, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 5, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""12.5446003177"", ""net_sol_flow_1m"": ""5.9037822385"", ""progress_rising"": true, ""unique_buyers_1m"": 10, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",30.128
paper,01a09cc1-e7e1-7e58-b755-37b2db6e9fdb,FpmMAVV6aQRnHR5fpg54d2gisx9pURVLfd1DjZw6pump,AKIRO,flow_v2/2,01a09cc1-a830-714e-a631-e02918cc18b8,fluxo_e_holders/2,meme_features_15s_v1,2026-09-13 21:52:08.908867+00,2026-09-13 21:52:05.348928+00,2026-09-13 21:52:09+00,2026-09-13 21:52:56+00,creator_dump,0.05,0.0116653766,"{""buys_1m"": 26, ""feature"": ""flow"", ""snipers"": 9, ""sells_1m"": 15, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""73.6190427843"", ""net_sol_flow_1m"": ""18.945652314"", ""progress_rising"": true, ""unique_buyers_1m"": 19, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",73.5321
paper,01a09ce3-e72a-788c-aca8-43fc249c0fad,HoppHqNFZ37hgywppsWpdQhS4bJqPs3kHtsp7hYYgaiQ,HOPPR,flow_v2/2,01a09ce3-a6a7-77d7-aa5c-8179d23aab02,fluxo_e_holders/2,meme_features_15s_v1,2026-09-13 22:29:16.412146+00,2026-09-13 22:29:01.585311+00,2026-09-13 22:29:22+00,2026-09-13 22:31:15.7567+00,creator_dump,0.05,-0.0086017512,"{""buys_1m"": 41, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 22, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""67.629885045"", ""net_sol_flow_1m"": ""23.5110337409"", ""progress_rising"": true, ""unique_buyers_1m"": 35, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",64.784
paper,01a09d0a-b4b5-7fd3-851d-ce454cf34950,EjAjftSwic8MmRouACL4DFemFHqHxxT9wyapdLk8pump,GRILL,flow_v2/2,01a09d0a-36f3-7522-8383-b2a193823af3,fluxo_e_holders/2,meme_features_15s_v1,2026-09-13 23:11:26.559556+00,2026-09-13 23:11:13.826244+00,2026-09-13 23:11:33+00,2026-09-13 23:13:10+00,creator_dump,0.05,-0.0084446497,"{""buys_1m"": 66, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 35, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""44.560253486"", ""net_sol_flow_1m"": ""19.2580945378"", ""progress_rising"": true, ""unique_buyers_1m"": 57, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",51.5114
paper,01a09d44-97ac-780c-a227-09e912f9d900,DwgyLHfRbNr1zh4c5o4ER7dG5KVPYJ7HCtQPp5swpump,Nap,flow_v2/2,01a09d43-8ff1-734d-91ed-d28c9c69df95,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 00:14:02.759989+00,2026-09-14 00:13:47.546292+00,2026-09-14 00:14:49+00,2026-09-14 00:15:52+00,line_broken,0.05,-0.0187990879,"{""buys_1m"": 12, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""24.9648230832"", ""net_sol_flow_1m"": ""2.265175365"", ""progress_rising"": true, ""unique_buyers_1m"": 12, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",72.1142
paper,01a09d44-979e-78dd-8b16-bd5df3ba483e,DwgyLHfRbNr1zh4c5o4ER7dG5KVPYJ7HCtQPp5swpump,Nap,flow_v2/1,01a09d43-8fec-7b99-9062-d6c768ef7212,fluxo_e_holders/1,meme_features_15s_v1,2026-09-14 00:14:02.759989+00,2026-09-14 00:13:47.546292+00,2026-09-14 00:14:49+00,2026-09-14 00:15:52+00,line_broken,0.05,-0.0187990879,"{""buys_1m"": 12, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""24.9648230832"", ""net_sol_flow_1m"": ""2.265175365"", ""progress_rising"": true, ""unique_buyers_1m"": 12, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",72.1142
paper,01a09d5e-08b9-7ba6-b6d0-2e7ade2fe199,9rdQVk79ZM83JLJoy45TWzpn9cGNQezwpwbHGCHJpump,TAPE,flow_v2/2,01a09d5d-c89c-769d-a5a7-2cef07d078ee,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 00:42:43.218396+00,2026-09-14 00:42:31.186589+00,2026-09-14 00:42:44+00,2026-09-14 00:44:41+00,line_broken,0.05,-0.0072262529,"{""buys_1m"": 31, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 8, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""14.2304065846"", ""net_sol_flow_1m"": ""10.399595798"", ""progress_rising"": true, ""unique_buyers_1m"": 30, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",27.4271
paper,01a09d65-80d3-7b3f-80e5-42eb90144ef0,HgF8Fhje7NMuCFxP7ucDxh67R2LAN5ksgSoYKsJipump,MWJ,flow_v2/2,01a09d65-3820-75ca-a119-e91781610c5e,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 00:50:50.424648+00,2026-09-14 00:50:38.550731+00,2026-09-14 00:50:58+00,2026-09-14 00:51:14+00,creator_dump,0.05,-0.0060303817,"{""buys_1m"": 25, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 14, ""dev_share"": ""0.003983"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""16.4216745692"", ""net_sol_flow_1m"": ""8.2050298116"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",28.7248
paper,01a09d67-8b47-73bc-abbc-c3f04d5ba30a,HgF8Fhje7NMuCFxP7ucDxh67R2LAN5ksgSoYKsJipump,MWJ,flow_v2/2,01a09d67-4c37-7b2d-96bb-5d792aa78de3,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 00:53:04.69547+00,2026-09-14 00:53:01.779207+00,2026-09-14 00:53:06+00,2026-09-14 00:54:09+00,creator_dump,0.05,-0.0040274201,"{""buys_1m"": 39, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 12, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""10.1513441164"", ""net_sol_flow_1m"": ""14.8107685724"", ""progress_rising"": true, ""unique_buyers_1m"": 39, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",21.8506
paper,01a09d76-2a22-7e09-8c3c-1eac44b976b2,94SveWSuXAnm3Fbfh3PowxiWi8QKT7xNUoPjRmdBpump,DNS,flow_v2/2,01a09d75-a444-75e1-87f9-bff4e876100c,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 01:08:46.896354+00,2026-09-14 01:08:40.366969+00,2026-09-14 01:09:00+00,2026-09-14 01:10:02+00,creator_dump,0.05,-0.0198954861,"{""buys_1m"": 26, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 1, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""23.9453027315"", ""net_sol_flow_1m"": ""17.7156172559"", ""progress_rising"": true, ""unique_buyers_1m"": 26, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",42.6418
paper,01a09d80-22c1-7680-b195-e25bb1e4da27,FNEbFMu9PXbFeAs8ae97x5fW39aznPn5WFbmr9ejpump,RANK,flow_v2/2,01a09d7f-9f2a-7e8f-bdee-9ebd40ed2e38,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 01:19:41.17887+00,2026-09-14 01:19:31.378096+00,2026-09-14 01:19:51+00,2026-09-14 01:50:34.659277+00,time_stop,0.05,-0.0244153003,"{""buys_1m"": 65, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 31, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""59.4155817463"", ""net_sol_flow_1m"": ""26.5750246904"", ""progress_rising"": true, ""unique_buyers_1m"": 56, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",58.7848
paper,01a09d99-c8c3-76a0-a8ff-692b87357789,GyCZnbo2rNcPoVUW5kH1BGTZgGyUbzu8Y7ikLu43pump,tySON,flow_v2/2,01a09d99-8072-7d47-8d30-76acbcb71cf7,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 01:47:56.797688+00,2026-09-14 01:47:53.510147+00,2026-09-14 01:47:58+00,2026-09-14 01:49:00+00,creator_dump,0.05,-0.0109353979,"{""buys_1m"": 46, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 20, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""16.4004367122"", ""net_sol_flow_1m"": ""20.3166329582"", ""progress_rising"": true, ""unique_buyers_1m"": 31, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",42.438
paper,01a09dd3-6ccc-72b5-97f1-69fa80d04498,GSwHzDfR1ABUnULsMAdeW2J9noFDoGT5CbpoJ4VZpump,MBISON,flow_v2/2,01a09dd2-e321-766f-90e0-405be982c633,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 02:50:37.457407+00,2026-09-14 02:50:25.498556+00,2026-09-14 02:50:46+00,2026-09-14 02:52:06+00,creator_dump,0.05,-0.0096305820,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 3, ""dev_share"": ""0.034324"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""23.5768576604"", ""net_sol_flow_1m"": ""9.6927425867"", ""progress_rising"": true, ""unique_buyers_1m"": 27, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",37.4183
paper,01a09dd5-7e5e-7737-995d-8f77b88bced2,AcBC4P2Ss3hjhgGT6HBARysUxaoJ8MmsiJipASjUpump,orangtang,flow_v2/2,01a09dd5-3e19-7566-8885-7d2d48ca2435,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 02:53:08.937827+00,2026-09-14 02:53:06.162536+00,2026-09-14 02:53:10+00,2026-09-14 03:01:50.768988+00,line_broken,0.05,-0.0171854510,"{""buys_1m"": 26, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 12, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""14.9727265923"", ""net_sol_flow_1m"": ""7.1130584716"", ""progress_rising"": true, ""unique_buyers_1m"": 24, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",27.2758
paper,01a09e4c-01da-737f-917f-f0b1d158d8e0,5zEJv98Gen7Rv6MhvzPr83cbkE4Wawy74STVDVhMpump,SHROOMS,flow_v2/2,01a09e4b-87aa-710a-9ff6-c5f937fee883,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 05:02:24.658333+00,2026-09-14 05:02:14.865769+00,2026-09-14 05:02:35+00,2026-09-14 05:02:51+00,line_broken,0.05,-0.0020131281,"{""buys_1m"": 24, ""feature"": ""flow"", ""snipers"": 6, ""sells_1m"": 12, ""dev_share"": ""0.007017"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""20.3168909924"", ""net_sol_flow_1m"": ""3.479222103"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",77.9894
paper,01a09e5a-5aca-76c4-8f2d-8abbe7c86381,GJ1UcM2YSrMnmR2fyFBFy9iVrrGMLvvBUKytARP9pump,Rabbitson,flow_v2/2,01a09e59-9d27-7f54-95c8-ef451e24ffaf,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 05:17:47.616153+00,2026-09-14 05:17:38.956226+00,2026-09-14 05:18:22+00,2026-09-14 05:19:34.330546+00,creator_dump,0.05,-0.0394072573,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 9, ""sells_1m"": 3, ""dev_share"": ""0.007016"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""8.330082959"", ""net_sol_flow_1m"": ""2.679402822"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",81.1086
paper,01a09e6c-fc75-75ad-941c-4c33b4116135,3mg9SaHmnUD4efqf2RkxF3zPdkfW55Wpg5e8TKYfpump,woods,flow_v2/2,01a09e6c-8344-7f35-814a-4aac851781c9,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 05:38:26.326296+00,2026-09-14 05:38:16.212529+00,2026-09-14 05:38:35+00,2026-09-14 05:40:16.115967+00,creator_dump,0.05,-0.0220475987,"{""buys_1m"": 58, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""19.2958025004"", ""net_sol_flow_1m"": ""8.1862930293"", ""progress_rising"": true, ""unique_buyers_1m"": 15, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",39.5605
paper,01a09e98-2430-7d7d-aa59-075e181130b1,5TncKg7ddHuBGnpAP1CQj9EcfFC1dZ5dSXVAn1zapump,Etcamah,flow_v2/2,01a09e97-deea-7b9b-8c86-8e20db888070,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 06:25:47.6674+00,2026-09-14 06:25:45.728465+00,2026-09-14 06:25:49+00,2026-09-14 06:26:52+00,creator_dump,0.05,-0.0006705732,"{""buys_1m"": 23, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""4.7457163849"", ""net_sol_flow_1m"": ""6.7432373374"", ""progress_rising"": true, ""unique_buyers_1m"": 20, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",34.2467
paper,01a09f09-07d3-7203-ae9f-bf419e78ab73,EhpeXu97rYF39zp8AaPTdLCY1NnxuhdqLbu9CcHXpump,Topblast,flow_v2/2,01a09f08-81b8-7b17-840c-47b742245fc1,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 08:28:49.133+00,2026-09-14 08:28:41.025784+00,2026-09-14 08:29:01+00,2026-09-14 08:29:16+00,line_broken,0.05,0.0009295044,"{""buys_1m"": 36, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 11, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""13.2148840006"", ""net_sol_flow_1m"": ""25.6011842362"", ""progress_rising"": true, ""unique_buyers_1m"": 34, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",39.3833
paper,01a09f22-97fa-7b88-af84-c543e6d04be7,7VxFoVMgsMooHc1gA1CzyrS77qrWgeKGJv72uXN6pump,THALEAai,flow_v2/2,01a09f22-0ffe-7c6e-b172-926fd140ef21,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 08:56:43.730965+00,2026-09-14 08:56:30.852848+00,2026-09-14 08:56:50+00,2026-09-14 09:27:29.622783+00,time_stop,0.05,-0.0152977843,"{""buys_1m"": 41, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 17, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""14.8964085342"", ""net_sol_flow_1m"": ""10.2442765851"", ""progress_rising"": true, ""unique_buyers_1m"": 36, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",29.593
paper,01a09f23-16fa-777f-bd76-45876a252a39,GHhmR5PGcCbDDr8aYgZuuRC1k9ZbDsDJadfihuURpump,Pogocoin,flow_v2/2,01a09f22-d79c-7eb0-8586-0cb5c86fedbf,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 08:57:34.646853+00,2026-09-14 08:57:17.981016+00,2026-09-14 08:57:38+00,2026-09-14 09:11:36+00,line_broken,0.05,0.0201544309,"{""buys_1m"": 35, ""feature"": ""flow"", ""snipers"": 4, ""sells_1m"": 16, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""28.3696453927"", ""net_sol_flow_1m"": ""10.2454192392"", ""progress_rising"": true, ""unique_buyers_1m"": 33, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",44.4555
paper,01a09f3b-26df-7089-8563-7f147cd0fce6,EytoSxwBFDgnvJc2JZ7xmBqbW7uahZkEn9LnSyfxpump,BALLS,flow_v2/2,01a09f3a-9f85-7bd3-9ce0-3c36fe0139f9,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 09:23:33.7332+00,2026-09-14 09:23:28.308312+00,2026-09-14 09:23:47+00,2026-09-14 09:25:03+00,creator_dump,0.05,-0.0052171594,"{""buys_1m"": 31, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 12, ""dev_share"": ""0.004241"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""7.0064896207"", ""net_sol_flow_1m"": ""6.4332280671"", ""progress_rising"": true, ""unique_buyers_1m"": 16, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",20.2957
paper,01a09f4d-e5e3-75b1-ba64-d6d422a2c57e,8W83qMuygmeyGybGRDHSBbKMwXtp4yKjEr3t3kw3bzMa,BABITA,flow_v2/2,01a09f4d-69ff-7265-ba89-51ffdb679856,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 09:44:03.36436+00,2026-09-14 09:43:55.508291+00,2026-09-14 09:44:15+00,2026-09-14 09:44:42+00,line_broken,0.05,0.0188736298,"{""buys_1m"": 18, ""feature"": ""flow"", ""snipers"": 9, ""sells_1m"": 4, ""dev_share"": ""0.017128"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""78.4942328415"", ""net_sol_flow_1m"": ""7.4075214101"", ""progress_rising"": true, ""unique_buyers_1m"": 17, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",72.016
paper,01a09f95-ea23-7658-ad6e-6d116cc17ca0,HPrPCcVyhjYTvbVCayMLaTmFfMAmM8w6Rc9iabvwpump,Jabali,flow_v2/2,01a09f95-63d0-713c-b623-9140e37d7bf1,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 11:02:42.157347+00,2026-09-14 11:02:29.521879+00,2026-09-14 11:02:50+00,2026-09-14 11:04:54.853251+00,creator_dump,0.05,-0.0123184120,"{""buys_1m"": 53, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 19, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""42.6080694273"", ""net_sol_flow_1m"": ""23.6934666989"", ""progress_rising"": true, ""unique_buyers_1m"": 50, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",59.8257
paper,01a09fe7-ef79-73b1-994f-e50b9c4c0cf6,EbmHC1LCcE8sA2u4SBqCdiowFXkJt399ZDQgirzHpump,HedgeHog,flow_v2/2,01a09fe7-7319-7820-84bf-13f39ae6f147,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 12:32:19.882388+00,2026-09-14 12:32:06.678575+00,2026-09-14 12:32:27+00,2026-09-14 12:32:58.855138+00,line_broken,0.05,-0.0029836256,"{""buys_1m"": 100, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 31, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""16.8978763894"", ""net_sol_flow_1m"": ""6.1115321165"", ""progress_rising"": true, ""unique_buyers_1m"": 80, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",49.4196
paper,01a09fe9-f711-7fc8-9eec-2c750a01b5c8,G37hddA7Dv9vZgkCQkfHGnPAURET4mLYQnUYJSAWpump,fihdih,flow_v2/2,01a09fe9-6f98-790e-a2b3-b85ba56ae526,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 12:34:30.175809+00,2026-09-14 12:34:18.647462+00,2026-09-14 12:34:39+00,2026-09-14 12:35:55+00,line_broken,0.05,-0.0009050128,"{""buys_1m"": 26, ""feature"": ""flow"", ""snipers"": 6, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""10.5806594583"", ""net_sol_flow_1m"": ""5.2680985123"", ""progress_rising"": true, ""unique_buyers_1m"": 17, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",27.9151
paper,01a0a000-fc68-76c5-8079-0c6679ae48aa,DuK4UHAYpQb8wKYJXC3YkTm9VrLhu7BBnnjjF5q8pump,SEPE,flow_v2/2,01a0a000-ad6f-7131-96c1-ccf0d619e835,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 12:59:52.993923+00,2026-09-14 12:59:49.865873+00,2026-09-14 12:59:54+00,2026-09-14 13:00:44+00,creator_dump,0.05,0.0029218582,"{""buys_1m"": 44, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""25.5691855957"", ""net_sol_flow_1m"": ""13.384719537"", ""progress_rising"": true, ""unique_buyers_1m"": 43, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",48.6375
paper,01a0a005-d309-7be5-a2f0-cabbefe89311,FNvkVXVvpErhKxLieLks2EV8mSVawQNJumQxkc2opump,MALKIN,flow_v2/2,01a0a005-4dce-7f2e-a2c0-1b15ac2c34d0,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 13:04:56.622333+00,2026-09-14 13:04:50.315489+00,2026-09-14 13:05:10+00,2026-09-14 13:05:32.010282+00,line_broken,0.05,-0.0023839326,"{""buys_1m"": 12, ""feature"": ""flow"", ""snipers"": 10, ""sells_1m"": 3, ""dev_share"": ""0.000871"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""15.8230124088"", ""net_sol_flow_1m"": ""3.518341886"", ""progress_rising"": true, ""unique_buyers_1m"": 12, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",76.007
paper,01a0a009-d080-797a-a47f-6722963ba179,7PjBxJhPSDiYwkVMxBYqNwgG6taJawgbZxR1n8LWpump,ROO,flow_v2/2,01a0a009-5459-7d65-abd6-e00e776f42bd,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 13:09:20.351434+00,2026-09-14 13:09:15.897549+00,2026-09-14 13:09:36+00,2026-09-14 13:11:10+00,creator_dump,0.05,-0.0065294046,"{""buys_1m"": 32, ""feature"": ""flow"", ""snipers"": 7, ""sells_1m"": 16, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""31.2250140741"", ""net_sol_flow_1m"": ""13.2428034232"", ""progress_rising"": true, ""unique_buyers_1m"": 32, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",46.9786
paper,01a0a011-f874-777d-bb31-175b7ebd23b5,5kJ9jKaPNmXYDQm9FQEhkKDhyCUJMPqgZZUktZ39pump,PUMPDOG,flow_v2/2,01a0a011-79d6-70c2-a509-69d3cedf2192,fluxo_e_holders/2,meme_features_15s_v1,2026-09-14 13:18:11.117983+00,2026-09-14 13:18:02.569927+00,2026-09-14 13:18:21+00,2026-09-14 13:19:25+00,max_loss,0.05,-0.0290497228,"{""buys_1m"": 61, ""feature"": ""flow"", ""snipers"": 6, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""13.7313998858"", ""net_sol_flow_1m"": ""5.2588780088"", ""progress_rising"": true, ""unique_buyers_1m"": 60, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",42.9883
